"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1080.0","648.0","-830.0","1","1","1","192.77281864064335","-173.49182120403694","-154.21137750402437","432.0","1910.0","1478.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4249999523162842","6","1042.0","378.0","-1048.0","2","2","2","38.137944567918474","-801.5582772847557","37.09769497138113","664.0","2090.0","1426.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","6","1050.0","242.0","-1018.0","2","2","2","-14.816454356719259","56.612631433830664","1041.1809019973414","808.0","2068.0","1260.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1118.0","296.0","-868.0","1","2","1","98.16944261312032","-228.83315122570275","-135.29308981155629","822.0","1986.0","1164.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.33299994468688965","5","944.0","152.0","-806.0","1","1","1","-869.9100421677194","-2178.830370677068","-1055.5583055981856","792.0","1750.0","958.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","4","706.0","34.0","-752.0","1","0","1","-655.5758469531323","439.4715469133459","935.5529247649714","672.0","1458.0","786.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.1659998893737793","3","496.0","-4.0","-554.0","0","1","1","-915.6632608214818","-1060.2416704248735","0.0","500.0","1050.0","550.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1","142.0","-56.0","-194.0","0","0","0","0.0","0.0","0.0","198.0","336.0","138.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.2389998435974121","3","582.0","50.0","-514.0","0","0","0","-382.23594762630955","-699.2697164195199","-419.4962050855521","532.0","1096.0","564.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","5","882.0","144.0","-838.0","1","1","2","-477.2974081876914","293.4858524619321","-650.9850051307269","738.0","1720.0","982.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4140000343322754","6","1004.0","296.0","-946.0","2","2","2","-165.02919921351742","102.02822191660398","-407.87248043472607","708.0","1950.0","1242.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","6","1034.0","194.0","-966.0","2","2","2","185.489757125254","-1040.2109917575012","126.95366356759442","840.0","2000.0","1160.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.42299985885620117","6","1094.0","-16.0","-986.0","1","1","1","231.83437295262237","-764.444850979001","219.80035987715638","1110.0","2080.0","970.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.2480001449584961","4","704.0","-20.0","-626.0","1","0","1","-1084.3088716119044","-197.55610354533565","-48.604956336187115","724.0","1330.0","606.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","4","658.0","-22.0","-690.0","1","1","1","244.79035281885567","-20.269624031686515","-774.9050174518228","680.0","1348.0","668.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","6","1096.0","-54.0","-1096.0","2","1","1","525.9912070751709","874.5840325246925","788.0683222958409","1150.0","2192.0","1042.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1110.0","270.0","-924.0","1","1","1","259.21378432685935","1671.8568134224784","1833.8878439040952","840.0","2034.0","1194.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1058.0","618.0","-864.0","1","1","2","-29.942370396012212","476.67872720131857","-903.4564008390465","440.0","1922.0","1482.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4199998378753662","6","1044.0","656.0","-894.0","2","2","2","128.78105552535445","-111.26205161007401","385.3879100782673","388.0","1938.0","1550.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4090001583099365","6","1078.0","622.0","-780.0","2","2","2","337.59323689633254","107.48950568646828","433.7541930759051","456.0","1858.0","1402.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.16700005531311035","3","564.0","304.0","-378.0","0","0","0","-1811.8166996035302","-1765.9191695835093","-3120.4740902704884","260.0","942.0","682.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","5","852.0","276.0","-914.0","2","1","1","-431.63703960487214","-536.501957645711","-272.82592276524906","576.0","1766.0","1190.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.3280000686645508","5","840.0","310.0","-848.0","1","1","1","-71.99972387432524","-1796.0989041289556","-279.81877718281527","530.0","1688.0","1158.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41500020027160645","6","1032.0","362.0","-1020.0","1","1","1","57.83069935744461","212.04739273276573","-134.9406241943966","670.0","2052.0","1382.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","992.0","222.0","-1072.0","2","2","1","-122.98903114539185","-1139.2739046385122","308.90264707782916","770.0","2064.0","1294.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","6","1018.0","96.0","-1076.0","2","2","2","309.91846692599086","148.21218887102168","356.9939264180918","922.0","2094.0","1172.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4070000648498535","6","1006.0","66.0","-1122.0","1","1","2","-402.50493315497226","-652.5902363215704","-157.04555570742457","940.0","2128.0","1188.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.1659998893737793","3","472.0","-18.0","-574.0","0","0","0","-48.19280320113057","1542.1697024361802","-1349.3984896316574","490.0","1046.0","556.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.43400001525878906","4","794.0","218.0","-630.0","1","1","1","-339.2397408768336","-724.152743014388","708.7169428306078","576.0","1424.0","848.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.3320000171661377","5","978.0","348.0","-540.0","1","1","1","-481.9268553210452","-1084.3370337693264","1060.2442314566183","630.0","1518.0","888.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41500020027160645","6","1132.0","490.0","-698.0","1","1","1","96.38488654468975","501.2036028292967","-308.4330545086865","642.0","1830.0","1188.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","6","1114.0","580.0","-862.0","2","2","2","-28.9157178450866","-90.18956812601","-282.9511070153043","534.0","1976.0","1442.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","6","1120.0","538.0","-766.0","2","2","2","240.9656412910252","198.96963214812575","931.5086965000337","582.0","1886.0","1304.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1180.0","588.0","-592.0","1","1","1","250.60440397663768","289.1594771424323","751.8124920723415","592.0","1772.0","1180.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.33300018310546875","5","966.0","444.0","-580.0","1","1","1","-505.16142200550735","-1010.3240899183502","-1091.2179389003888","522.0","1546.0","1024.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","4","682.0","162.0","-826.0","0","0","1","-125.15273390181699","-267.3994698495489","-218.67111671404072","520.0","1508.0","988.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.40799999237060547","5","888.0","248.0","-902.0","2","1","1","311.17554665042803","-148.3387978402709","1601.4609718096733","640.0","1790.0","1150.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1138.0","-26.0","-798.0","2","1","1","325.4432268743976","-2011.311672676787","346.55383728293344","1164.0","1936.0","772.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.1659998893737793","3","574.0","-228.0","-378.0","0","0","0","-192.77121280452252","-1445.7840960339186","-1734.9409152407025","802.0","952.0","150.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1044.0","-420.0","-998.0","1","1","1","576.8713725658134","231.09691677613347","98.10458411458566","1464.0","2042.0","578.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1208.0","-400.0","-750.0","1","1","1","828.916270433106","1291.567956395191","289.1546042604097","1608.0","1958.0","350.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1228.0","-300.0","-678.0","1","1","2","-289.154936502366","443.3776102328966","-963.8581682216678","1528.0","1906.0","378.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","5","924.0","-86.0","-772.0","0","1","2","-457.39633585371183","381.21778982209406","193.49015118321526","1010.0","1696.0","686.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","5","862.0","-52.0","-900.0","0","1","0","-23.663875726503477","236.62989747953975","-288.436358052459","914.0","1762.0","848.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","988.0","-280.0","-1114.0","1","2","1","240.75714899965928","629.5491092372456","-65.47523573172995","1268.0","2102.0","834.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4099998474121094","6","954.0","-216.0","-1188.0","1","1","1","283.5303498779663","1363.0370790943048","-140.33375591607327","1170.0","2142.0","972.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.1659998893737793","3","464.0","-56.0","-650.0","0","0","0","724.4194760339338","1761.6293033191162","977.908115661494","520.0","1114.0","594.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.3280000686645508","5","784.0","-164.0","-946.0","1","1","1","-267.3666097451388","-1050.394503234147","229.44676585442016","948.0","1730.0","782.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41300010681152344","6","1094.0","-228.0","-1084.0","1","2","1","335.84229341764666","46.082461694775155","592.278467287156","1322.0","2178.0","856.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41100001335144043","6","1176.0","-106.0","-984.0","1","1","1","146.26342237271365","421.23057294806404","423.1614417922624","1282.0","2160.0","878.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4200000762939453","6","1126.0","-136.0","-1036.0","2","1","2","19.713073110081403","-148.08839487924993","-997.3711397975665","1262.0","2162.0","900.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4200000762939453","6","1150.0","-154.0","-784.0","1","2","1","545.4369705228675","776.2568268956356","2423.0264298825396","1304.0","1934.0","630.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1094.0","236.0","-572.0","1","2","1","197.52270546478903","1939.1945887049455","895.3394270598359","858.0","1666.0","808.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41899991035461426","6","1032.0","490.0","-856.0","1","1","2","545.0996990450419","138.63156668855444","-665.6222059930094","542.0","1888.0","1346.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4140000343322754","6","1082.0","360.0","-954.0","2","2","2","52.42603770688966","-805.6294722305216","123.74816113356027","722.0","2036.0","1314.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","6","1020.0","206.0","-1026.0","2","2","2","-384.59490100670945","-762.5187478999476","-390.0111283791283","814.0","2046.0","1232.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","990.0","210.0","-1094.0","1","2","2","77.10704540666612","559.0323087350049","327.7095666788859","780.0","2084.0","1304.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.33299994468688965","5","834.0","134.0","-884.0","1","1","1","-148.595137670334","-974.1847933376068","-172.11772097562186","700.0","1718.0","1018.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","4","586.0","44.0","-826.0","1","1","1","-37.48398831079203","992.9224312082434","-368.71369196629263","542.0","1412.0","870.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.3320000171661377","5","762.0","130.0","-974.0","0","1","0","578.3130846769741","-457.8301768521831","1228.9138513800121","632.0","1736.0","1104.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1062.0","-166.0","-980.0","2","1","1","586.0581806018834","-1159.5685522171405","347.6601084839219","1228.0","2042.0","814.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","6","1062.0","-400.0","-968.0","2","1","1","107.72844277753602","-48.178850093868235","-479.52454368794645","1462.0","2030.0","568.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4100000858306885","6","978.0","-266.0","-966.0","2","2","2","-25.210651017923645","441.88821017176696","-75.37625775031843","1244.0","1944.0","700.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41500020027160645","6","1062.0","-28.0","-908.0","2","2","1","421.0464146467285","674.8826606676839","-257.32726578332256","1090.0","1970.0","880.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1116.0","240.0","-878.0","1","1","1","35.50476426891419","501.3903411007126","340.26072522772995","876.0","1994.0","1118.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1090.0","244.0","-1022.0","2","2","2","-154.21453380260664","-751.8047951336923","-809.6342208969724","846.0","2112.0","1266.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.3320000171661377","5","956.0","162.0","-862.0","2","1","2","481.9290702674191","795.1804222137653","1084.340979142554","794.0","1818.0","1024.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.08300018310546875","2","398.0","84.0","-280.0","0","0","0","-1445.7799430094678","1156.6239544075743","-4048.18384042651","314.0","678.0","364.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.34999990463256836","5","948.0","-102.0","-780.0","1","1","1","431.52916610758643","244.32683011889497","358.9637782663409","1050.0","1728.0","678.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.48600006103515625","7","1404.0","62.0","-1098.0","2","2","3","476.27010056965355","709.1293439362307","292.40982159819526","1342.0","2502.0","1160.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4089999198913574","6","1138.0","144.0","-1048.0","2","1","2","-458.14576327929456","-323.2047127562899","-406.2099889913402","994.0","2186.0","1192.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","6","984.0","252.0","-1142.0","2","2","2","-601.3240102636304","346.80605542994306","149.99234710039704","732.0","2126.0","1394.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41700005531311035","6","888.0","546.0","-1116.0","1","2","1","-567.7375539046818","409.5906775049033","-229.09966133153267","342.0","2004.0","1662.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","6","958.0","400.0","-1014.0","0","1","1","-189.5791877317522","-1915.387829719075","-541.8954424936877","558.0","1972.0","1414.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.25","4","678.0","-70.0","-658.0","0","0","1","-449.7994965438858","-3420.921291685845","-809.7166606986548","748.0","1336.0","588.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","4","622.0","-420.0","-758.0","0","1","1","109.46362425401334","-165.71518198553727","729.6394613177363","1042.0","1380.0","338.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.49000000953674316","6","996.0","-378.0","-1120.0","1","2","1","386.59437789701803","745.0324689267811","332.594960768475","1374.0","2116.0","742.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","6","1086.0","-160.0","-1006.0","1","1","1","183.40422031510647","314.93295023247845","773.5054315785878","1246.0","2092.0","846.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41899991035461426","6","1116.0","-238.0","-978.0","1","1","2","111.57050702306333","298.64202400502984","-212.07078852381863","1354.0","2094.0","740.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4119999408721924","6","1072.0","-146.0","-1012.0","2","2","2","-17.9186957306837","1038.101969229689","223.8624619500355","1218.0","2084.0","866.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.3319997787475586","5","866.0","86.0","-776.0","1","1","1","1247.0338000989373","1364.6257197328339","1019.2496401552163","780.0","1642.0","862.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4179999828338623","4","660.0","128.0","-710.0","1","1","1","436.0913346027405","566.7530798756867","1393.9907951204202","532.0","1370.0","838.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.33299994468688965","5","864.0","180.0","-852.0","1","1","1","80.9255892624152","-461.963877023887","1771.6249662125863","684.0","1716.0","1032.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","1094.0","300.0","-1012.0","1","1","1","-219.5483965465748","-79.22499903979697","-205.92780452981515","794.0","2106.0","1312.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.41499996185302734","6","992.0","208.0","-1158.0","1","1","2","-220.2374306635317","-612.098480327553","435.7190000247306","784.0","2150.0","1366.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4160001277923584","6","1024.0","-70.0","-1006.0","1","2","2","806.0216289130409","-203.46010560983814","1108.2559901869197","1094.0","2030.0","936.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4159998893737793","6","1180.0","130.0","-812.0","1","2","1","323.3500427235796","2012.1654873465857","416.29273935417604","1050.0","1992.0","942.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.24900007247924805","4","764.0","230.0","-620.0","1","1","1","-1124.4956035190182","-1542.164718806839","-1767.0615138169499","534.0","1384.0","850.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.0","1","156.0","2.0","-224.0","0","0","0","0.0","0.0","0.0","154.0","380.0","226.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.15899991989135742","3","524.0","-84.0","-422.0","1","0","1","-297.1163834094614","-2088.693500797154","48.15048396518068","608.0","946.0","338.0","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Austin brush 1.csv","0.4140000343322754","4","642.0","-106.0","-646.0","1","1","0","-923.8907715251007","59.163154555284905","-1352.1389718323105","748.0","1288.0","540.0","Brush Teeth","Brush Teeth"
