FileName, Time, Average X, Average Y, Average Z, Number of Peaks X, Number of Peaks Y, Number of Peaks Z, Average Jerk X, Average Jerk Y, Average Jerk Z, Average XY, Average XZ, Average YZ ,Gesture
data/Raw Data Cleaned/Vijay comb 1.csv,1.328999996,64.07079646,-8.283185841,-42.05309735,1,1,1,-44.58854169,381.9300542,-331.6056152,72.3539823,106.1238938,33.7699115,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,67.5483871,1.548387097,-51.74193548,1,1,2,-176.1410765,-232.5468272,36.93059636,66,119.2903226,53.29032258,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.078999996,34.80597015,-46.26865672,-48.8358209,1,0,3,-349.4072985,-611.5727723,239.6665591,81.07462687,83.64179104,2.567164179,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.078999996,22.53061224,-79.23809524,-34.50340136,2,1,2,-446.3731385,92.56253264,126.3690333,101.7687075,57.03401361,-44.73469388,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.080000162,16.9,-72,-28.95,1,3,1,380.793678,153.9143498,-294.2814246,88.9,45.85,-43.05,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.245999813,12.85714286,-39.66666667,-8.761904762,0,2,1,-193.6126245,-301.50962,542.3292328,52.52380952,21.61904762,-30.9047619,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.082000017,34.03314917,-49.90055249,-24.97237569,2,3,1,226.6780942,323.9177194,522.3494156,83.93370166,59.00552486,-24.9281768,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.077000141,24.625,39.45833333,-35.625,0,3,2,-699.8208414,314.8275165,-883.7014273,-14.83333333,60.25,75.08333333,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,18.03921569,17.49019608,-52.90196078,2,1,2,255.9201457,-328.6105584,162.0334443,0.549019608,70.94117647,70.39215686,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,10.73200011,10.36190476,12.03809524,-26.47619048,0,0,1,-425.3315668,1637.638218,1685.424866,-1.676190476,36.83809524,38.51428571,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.058999777,13.84474886,35.43378995,-9.680365297,1,1,1,268.8305245,-597.761193,-581.5572668,-21.5890411,23.52511416,45.11415525,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.080000162,38.37229437,-18.21645022,-19.53246753,2,0,3,395.4406936,-493.0778835,407.9637151,56.58874459,57.9047619,1.316017316,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,36.52459016,-13.67213115,-24.8852459,2,2,1,-11.39200806,-1362.203728,505.3707151,50.19672131,61.40983607,11.21311475,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.078999996,31.43529412,-6.149019608,-17.44313725,2,2,2,92.02138364,48.66458882,-611.1989834,37.58431373,48.87843137,11.29411765,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.082000017,25.39393939,-11.09090909,-18.36363636,2,1,2,-146.0157739,-37.90847593,-207.7859249,36.48484848,43.75757576,7.272727273,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.076999903,19.46570397,-31.13357401,-16.0866426,1,2,2,-768.0990511,-186.0008292,504.1675421,50.59927798,35.55234657,-15.04693141,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.080000162,12.96551724,-45.46206897,-7.531034483,2,1,2,284.3826135,1.830012153,-51.83010194,58.42758621,20.49655172,-37.93103448,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,19.8538206,-23.09634551,-16.21262458,2,1,1,232.9767047,-223.9108223,568.6230081,42.95016611,36.06644518,-6.88372093,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.078999996,13.76205788,-22.94533762,-4.501607717,1,0,1,911.1938852,1965.487516,-561.3880907,36.7073955,18.26366559,-18.4437299,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.084000111,11.02839117,2.927444795,-11.40694006,1,0,1,-419.2247051,-2982.146134,653.8515802,8.100946372,22.43533123,14.33438486,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.074999809,21.6,-25.52727273,-13.28484848,2,2,2,69.33446603,-506.4207306,-95.57309883,47.12727273,34.88484848,-12.24242424,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.163000107,15.43859649,-23.39181287,-13.35672515,1,2,2,-452.362777,189.4847554,-309.9899278,38.83040936,28.79532164,-10.03508772,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,15.81971831,-18.81690141,-12.28169014,1,1,1,540.8889638,1248.501082,-595.5638492,34.63661972,28.10140845,-6.535211268,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.078999996,25.65667575,-8.435967302,-15.4986376,2,0,2,-62.38206751,142.6566222,-158.6351923,34.09264305,41.15531335,7.0626703,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,42.8210001,11.98933333,-0.96,-15.01866667,1,0,1,-1013.390578,450.8172417,-231.5923572,12.94933333,27.008,14.05866667,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.065999985,1.392207792,1.018181818,-22.62857143,0,1,2,127.5266741,-1358.191562,-126.5916395,0.374025974,24.02077922,23.64675325,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.075000048,17.70854271,11.13567839,-16.24120603,2,3,3,489.9152607,369.9694229,367.3479627,6.572864322,33.94974874,27.37688442,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,23.49391727,-14.01459854,-11.756691,2,2,2,22.09156019,-346.3600771,231.034552,37.50851582,35.25060827,-2.257907543,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.078999996,15.50943396,-20.22641509,-8.150943396,2,2,3,-260.4364779,193.7843009,-284.1681829,35.73584906,23.66037736,-12.0754717,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.424999952,2.134570766,-14.62645012,2.821345708,0,0,2,922.305817,1775.944475,-1389.857753,16.76102088,-0.686774942,-17.44779582,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.067000151,18.52252252,-9.333333333,-12.66666667,1,1,2,32.59772853,547.9776885,-339.694196,27.85585586,31.18918919,3.333333333,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.078999996,18.01754386,-9.280701754,-12.28070175,2,0,1,-109.9351451,-23.47109062,-331.3478359,27.29824561,30.29824561,3,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,16.64818763,-11.25799574,-14.60127932,1,1,3,-18.9313594,-1289.943315,509.8392126,27.90618337,31.24946695,3.343283582,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,7.385892116,-23.65145228,-2.024896266,1,2,1,-245.1639573,316.5981666,850.2993779,31.0373444,9.410788382,-21.62655602,Comb Hair
data/Raw Data Cleaned/Vijay comb 1.csv,1.265000105,6.253061224,8.816326531,-9.142857143,1,1,0,-1721.891053,-331.2694389,-2220.110158,-2.563265306,15.39591837,17.95918367,Lower Hand
data/Raw Data Cleaned/Vijay comb 1.csv,1.059999943,-7.313373253,0.175648703,-21.42914172,2,3,3,13.45831772,219.2851265,-12.64649642,-7.489021956,14.11576846,21.60479042,Inactive
data/Raw Data Cleaned/Vijay comb 1.csv,1.079999924,-6.387475538,4.665362035,-18.37964775,1,1,3,-188.3912931,-51.98854241,-82.18181049,-11.05283757,11.99217221,23.04500978,Inactive
data/Raw Data Cleaned/Vijay comb 1.csv,0.249000072,-2.194552529,1.369649805,-5.540856031,0,0,1,144.0045913,-191.0497579,165.8057197,-3.564202335,3.346303502,6.910505837,Inactive
data/Raw Data Cleaned/Vijay draw 1.csv,1.068000078,310.1538462,188.3076923,-920,2,2,2,-2.613256703,-302.6075995,154.008396,121.8461538,1230.153846,1108.307692,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.076999903,128.9230769,388.9230769,-274.1538462,3,2,3,-126.0022991,390.1223694,41.24722634,-260,403.0769231,663.0769231,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079000235,42.10526316,206.3157895,-254.1052632,2,2,2,92.41316369,-225.0684269,-14.69190501,-164.2105263,296.2105263,460.4210526,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,43.92156863,173.6470588,-184.9411765,3,3,3,-28.88489031,148.151771,139.0028535,-129.7254902,228.8627451,358.5882353,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,44.71499991,27.44827586,84.55172414,-76.55172414,1,1,1,473.6044358,137.018494,1106.761178,-57.10344828,104,161.1034483,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.162999868,47.08571429,72.91428571,-115.3142857,1,1,2,-377.4631948,-1118.868434,-973.5387457,-25.82857143,162.4,188.2285714,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.080000162,4.144578313,-15.03614458,-161.5421687,2,4,3,5.905428839,-52.01229137,4.476465223,19.18072289,165.686747,146.5060241,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079999924,10.63829787,-4.595744681,-121.9574468,2,2,1,82.7792598,131.9982687,-52.56232407,15.23404255,132.5957447,117.3617021,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.08100009,-3.065420561,-10.31775701,-124.1869159,3,1,4,14.37983373,47.19611562,-84.27089081,7.252336449,121.1214953,113.8691589,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,8.27826087,42.57391304,-52.52173913,1,1,1,74.8919148,338.4221271,204.9322377,-34.29565217,60.8,95.09565217,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079999924,7.682539683,49.71428571,-74.28571429,2,3,3,-26.96273245,-89.18709702,-130.8311151,-42.03174603,81.96825397,124,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.08100009,5.647058824,43.76470588,-60.17647059,1,3,2,-87.8740056,405.0477426,181.7888047,-38.11764706,65.82352941,103.9411765,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.07799983,4.348993289,44.56375839,-78.01342282,3,2,2,16.23318372,82.99105589,166.3428652,-40.2147651,82.36241611,122.5771812,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.246000051,2.172839506,46.71604938,-65.48148148,1,2,2,20.508171,-229.8806172,-30.68599174,-44.54320988,67.65432099,112.1975309,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.008000135,0.239520958,17.53293413,-25.58083832,1,0,0,-135.1903247,30.94368036,-335.7638758,-17.29341317,25.82035928,43.11377246,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.06799984,1.251396648,35.84357542,-58.45810056,2,2,2,-81.70722489,71.33168115,28.51883258,-34.59217877,59.70949721,94.30167598,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.080000162,1.875,40.83333333,-56.33333333,2,2,2,116.6968326,75.44454505,-65.91550325,-38.95833333,58.20833333,97.16666667,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079999924,9.209756098,40.89756098,-46.59512195,1,2,2,-30.14719564,198.8429194,180.004888,-31.68780488,55.80487805,87.49268293,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.161999941,4.555555556,27.55555556,-42.74074074,2,2,2,-26.43752975,-27.61906079,74.17661633,-23,47.2962963,70.2962963,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,23.66499996,5.25,21.57142857,-28.14285714,1,1,1,281.019201,335.9657069,306.8534311,-16.32142857,33.39285714,49.71428571,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.080000162,11.00421941,40.91139241,-37.70464135,3,1,3,72.32386369,-41.84841605,-119.9464288,-29.907173,48.70886076,78.61603376,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079999924,11.2,28.384,-42.464,3,3,3,73.45790305,-412.0796235,-395.2161838,-17.184,53.664,70.848,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,12.8365019,30.78326996,-37.59695817,1,3,3,-307.4493507,-140.8218916,-238.6259527,-17.94676806,50.43346008,68.38022814,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.08100009,4.600732601,10.9010989,-36.48351648,2,3,3,92.32782934,-154.5650949,-164.2758181,-6.3003663,41.08424908,47.38461538,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,2.534999847,2.781362007,7.397849462,-20.12903226,0,1,1,308.9087209,1149.788797,827.04092,-4.616487455,22.91039427,27.52688172,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.034000158,8.494845361,27.43642612,-30.95532646,2,2,2,7.180702082,212.6874673,277.4851931,-18.94158076,39.45017182,58.39175258,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,7.760797342,19.58803987,-27.13621262,2,2,3,-174.5380041,229.9495289,126.4855148,-11.82724252,34.89700997,46.72425249,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079999924,9.299363057,26.98089172,-31.05732484,2,2,3,-53.83256307,98.72453632,-41.44124427,-17.68152866,40.3566879,58.03821656,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,8.37037037,20.27160494,-21.7037037,2,3,3,241.0341822,50.43315936,444.5024162,-11.90123457,30.07407407,41.97530864,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,2.474999905,4.708708709,19.33933934,-18.59459459,1,2,1,-444.066492,3.947485086,-708.3322692,-14.63063063,23.3033033,37.93393393,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.014000177,3.581395349,20.23255814,-26.93023256,2,2,3,-6.384911091,88.08504383,30.15607875,-16.65116279,30.51162791,47.1627907,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079999924,6.565826331,24.58263305,-24.53781513,2,3,2,284.2747812,195.6733954,-73.49602012,-18.01680672,31.10364146,49.12044818,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,4.791327913,18.4498645,-26.73170732,2,2,3,127.9054459,16.4280586,-134.9239694,-13.65853659,31.52303523,45.18157182,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,4.052770449,13.82585752,-23.45118734,2,2,2,-21.43151428,1.269116233,112.3620645,-9.773087071,27.50395778,37.27704485,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.339999914,3.555555556,10.54263566,-19.39018088,2,2,2,68.56411122,-143.1775169,-532.4198922,-6.987080103,22.94573643,29.93281654,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.069000006,6.68,23.26,-21.8,3,3,3,-52.42976231,167.7722562,-127.3068701,-16.58,28.48,45.06,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.080000162,5.307506053,22.60532688,-20.97820823,1,2,2,-65.85119353,393.6935993,622.6658528,-17.29782082,26.28571429,43.58353511,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.078999996,5.314553991,21.9342723,-20.90140845,2,2,2,-1.278679617,24.28557631,120.617079,-16.61971831,26.21596244,42.83568075,Draw
data/Raw Data Cleaned/Vijay draw 1.csv,1.079999924,5.936073059,16.93150685,-20.74885845,3,2,2,74.17200709,-32.35337788,255.2693485,-10.99543379,26.68493151,37.6803653,Draw
