"FileName"," Time"," Number of Points"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ"," Previous Gesture"," Gesture"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9089999198913574","21","-253.33333333333334","835.3333333333334","-205.0","5","8","8","-50.096668001804915","46.24754085726808","11.287108865318123","-1088.6666666666667","-48.333333333333336","1040.3333333333333","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9089999198913574","21","-244.33333333333334","848.3333333333334","-195.66666666666666","5","7","8","-26.68532402392474","17.706911113380077","44.40740829526165","-1092.6666666666667","-48.666666666666664","1044.0","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 3.csv","1.6599998474121094","21","-245.33333333333334","847.6666666666666","-186.0","6","8","8","-18.563164833313742","47.36515596316649","-226.47493442163517","-1093.0","-59.333333333333336","1033.6666666666667","Draw","Inactive"
"data\Raw Data Cleaned\Austin draw 3.csv","1.9090001583099365","15","-255.66666666666666","439.0","-269.0","3","5","4","134.6979470949598","-13.803821616388827","-569.6616280488121","-694.6666666666666","13.333333333333334","708.0","Inactive","Inactive"
"data\Raw Data Cleaned\Austin draw 3.csv","0.746999979019165","8","-206.0","116.0","-259.0","1","1","1","-32.1279905200863","367.1837151426813","399.3139865305936","-322.0","53.0","375.0","Inactive","Inactive"
"data\Raw Data Cleaned\Austin draw 4.csv","2.0769999027252197","22","-457.45454545454544","832.7272727272727","-307.6363636363636","8","5","6","57.72027706805327","24.829296654733817","-266.1597698385408","-1290.1818181818182","-149.8181818181818","1140.3636363636363","Inactive","Inactive"
"data\Raw Data Cleaned\Austin draw 4.csv","1.9110000133514404","24","-441.09090909090907","990.9090909090909","-251.27272727272728","9","8","9","5.120641085742937","-6.218673094794114","-169.74912987702422","-1432.0","-189.8181818181818","1242.1818181818182","Inactive","Draw"
"data\Raw Data Cleaned\Austin draw 4.csv","1.9140000343322754","24","-456.0","964.3636363636364","-300.3636363636364","9","10","10","24.433832573679943","3.7993002689644446","131.19989674393045","-1420.3636363636363","-155.63636363636363","1264.7272727272727","Draw","Draw"
"data\Raw Data Cleaned\Austin draw 4.csv","1.5729999542236328","18","-333.09090909090907","728.3636363636364","-191.27272727272728","6","7","7","22.180974324551894","131.09473189161213","240.43206688160646","-1061.4545454545455","-141.8181818181818","919.6363636363636","Draw","Draw"
"data\Raw Data Cleaned\Harsh brush 1.csv","2.065999984741211","26","520.6153846153846","255.07692307692307","-734.1538461538462","10","10","9","45.57867543177381","158.32692596342676","19.6946765215115","265.53846153846155","1254.7692307692307","989.2307692307693","Inactive","Brush Teeth"
"data\Raw Data Cleaned\Harsh brush 1.csv","1.9110000133514404","24","449.2307692307692","592.0","-433.53846153846155","9","9","8","182.9921257826413","486.3669360491228","-183.24117234834233","-142.76923076923077","882.7692307692307","1025.5384615384614","Brush Teeth","Brush Teeth"
"data\Raw Data Cleaned\Harsh brush 1.csv","1.9110000133514404","24","388.0","701.8461538461538","-343.38461538461536","8","8","8","83.9127269849659","535.8547643752155","449.99807765390096","-313.84615384615387","731.3846153846154","1045.2307692307693","Brush Teeth","Brush Teeth"
