"FileName"," Time"," Average X"," Average Y"," Average Z"," Number of Peaks X"," Number of Peaks Y"," Number of Peaks Z"," Average Jerk X"," Average Jerk Y"," Average Jerk Z"," Average XY"," Average XZ"," Average YZ "
"data/Raw Data Cleaned/Kelly brush.csv","2.0760000000009313","143.02702702702703","-29.45945945945946","-47.891891891891895","11","10","12","-222.21871917073452","-314.3038920900725","-873.8614302388718","172.48648648648648","190.9189189189189","18.43243243243243"
"data/Raw Data Cleaned/Kelly brush.csv","2.077000000004773","97.83132530120481","-19.759036144578314","-26.602409638554217","8","10","8","122.67136494915309","293.3743929861264","-98.0590510373604","117.59036144578313","124.43373493975903","6.843373493975903"
"data/Raw Data Cleaned/Kelly brush.csv","2.077000000004773","104.25531914893617","-15.02127659574468","-36.808510638297875","10","11","11","22.918567096500446","536.1149522971095","65.75517723667488","119.27659574468085","141.06382978723406","21.78723404255319"
"data/Raw Data Cleaned/Kelly brush.csv","2.0759999999863794","88.87619047619047","17.866666666666667","-36.91428571428571","12","12","11","-153.03586075776983","-515.8758941017934","-318.81179225294943","71.00952380952381","125.79047619047618","54.78095238095238"
"data/Raw Data Cleaned/Kelly brush.csv","2.077000000004773","60.176991150442475","8.247787610619469","-27.893805309734514","8","7","7","-57.078680723176696","91.53548089848046","80.24287617920267","51.92920353982301","88.070796460177","36.14159292035398"
"data/Raw Data Cleaned/Kelly brush.csv","2.0760000000009313","81.216","0.832","-44.064","10","9","13","26.026542034111266","-172.97459467279458","108.79388757851846","80.384","125.28","44.896"
"data/Raw Data Cleaned/Kelly brush.csv","2.3399999999965075","66.09594095940959","-1.948339483394834","-28.900369003690038","9","10","11","228.09281487761558","399.8606761937265","283.5460398686087","68.04428044280442","94.99630996309963","26.952029520295202"
"data/Raw Data Cleaned/Kelly brush.csv","2.062000000005355","63.45578231292517","-15.129251700680273","-37.06122448979592","10","10","10","131.42886881504648","442.4284319409291","292.1569972350274","78.58503401360544","100.51700680272108","21.931972789115648"
"data/Raw Data Cleaned/Kelly brush.csv","2.077000000004773","62.64150943396226","-5.786163522012578","-31.92452830188679","10","10","13","40.490174134077094","80.31789708798478","-263.98604595403293","68.42767295597484","94.56603773584905","26.138364779874212"
"data/Raw Data Cleaned/Kelly brush.csv","2.639999999999418","28.182370820668694","3.13677811550152","-15.756838905775076","4","4","4","487.4849985878115","1032.250209752004","1210.8707297216788","25.045592705167174","43.93920972644377","18.893617021276597"
"data/Raw Data Cleaned/Kelly brush.csv","2.010999999998603","44.06896551724138","-9.60919540229885","-24.597701149425287","10","10","8","-217.11962514166842","-919.0717152322738","-552.6327389474677","53.67816091954023","68.66666666666667","14.988505747126437"
"data/Raw Data Cleaned/Kelly brush.csv","2.0760000000009313","51.04043126684636","-1.0781671159029649","-28.549865229110512","11","12","11","102.18537090004284","285.07030835420505","63.34801420177078","52.118598382749326","79.59029649595688","27.471698113207548"
"data/Raw Data Cleaned/Kelly brush.csv","2.0760000000009313","37.861182519280206","7.794344473007712","-20.524421593830333","9","10","9","-236.46272947491744","-1178.396980540283","-334.8945885132229","30.066838046272494","58.38560411311054","28.318766066838045"
"data/Raw Data Cleaned/Kelly brush.csv","2.0789999999979045","26.313725490196077","21.058823529411764","-19.941176470588236","11","6","8","-833.6975349797482","664.9740597867268","355.48021505767207","5.254901960784314","46.254901960784316","41.0"
"data/Raw Data Cleaned/Kelly brush.csv","0.7449999999953434","-19.376498800959233","14.580335731414868","-4.182254196642686","4","5","3","217.8053251798559","-463.6935590344098","28.94601715586449","-33.9568345323741","-15.194244604316546","18.762589928057555"
"data/Raw Data Cleaned/Kelly chin 1.csv","2.0759999752044678","581.2","297.6","-289.6","10","10","12","468.3389887738193","-174.21685294436514","-513.0940908486862","283.6","870.8","587.2"
"data/Raw Data Cleaned/Kelly chin 1.csv","0.7480001449584961","-232.55172413793105","235.0344827586207","2.206896551724138","4","4","3","-1576.689236000919","-76.16635116334646","-53.634072402997106","-467.58620689655174","-234.75862068965517","232.82758620689654"
"data/Raw Data Cleaned/Kelly chin 2.csv","2.0759999752044678","620.0","199.0","-300.6666666666667","9","13","11","408.6379376722319","-338.65532691072684","-97.28145405664347","421.0","920.6666666666666","499.6666666666667"
"data/Raw Data Cleaned/Kelly chin 2.csv","0.9149999618530273","-174.58823529411765","229.64705882352942","23.764705882352942","4","3","4","-685.4092180848006","-235.60774500991278","374.8333367793497","-404.2352941176471","-198.35294117647058","205.88235294117646"
"data/Raw Data Cleaned/Kelly comb 1.csv","2.075000047683716","-2.3333333333333335","419.3333333333333","-128.0","9","12","12","805.8622438168381","-424.29906899749886","-196.91646821076858","-421.6666666666667","125.66666666666667","547.3333333333334"
"data/Raw Data Cleaned/Kelly comb 1.csv","2.0779998302459717","385.7959183673469","-272.81632653061223","-123.10204081632654","12","13","12","-360.7260595413393","420.36215842325663","-92.50278010784253","658.6122448979592","508.8979591836735","-149.71428571428572"
"data/Raw Data Cleaned/Kelly comb 1.csv","2.5789999961853027","60.36363636363637","-66.47272727272727","-42.763636363636365","2","3","3","-621.5140530233746","-1342.9930857344286","23.774657906620995","126.83636363636364","103.12727272727273","-23.70909090909091"
"data/Raw Data Cleaned/Kelly comb 1.csv","2.072000026702881","22.78481012658228","-181.0632911392405","-258.126582278481","14","9","10","-503.82550147846933","-210.95284998794273","-220.82542137458623","203.84810126582278","280.9113924050633","77.0632911392405"
"data/Raw Data Cleaned/Kelly comb 1.csv","2.075000047683716","85.28155339805825","130.25242718446603","-82.01941747572816","13","7","11","-150.8133700010827","933.3087863785445","-410.3237770559521","-44.970873786407765","167.3009708737864","212.27184466019418"
"data/Raw Data Cleaned/Kelly comb 1.csv","0.8310000896453857","4.581818181818182","63.70909090909091","-23.490909090909092","1","5","2","218.07901849412505","11.54559841537627","789.213797302356","-59.127272727272725","28.072727272727274","87.2"
"data/Raw Data Cleaned/Kelly comb 2.csv","2.072999999989406","235.66666666666666","525.0","-30.666666666666668","8","15","11","372.59862845448475","-724.7227095678588","52.047319043730845","-289.3333333333333","266.3333333333333","555.6666666666666"
"data/Raw Data Cleaned/Kelly comb 2.csv","2.0760000000009313","318.0408163265306","-354.61224489795916","-156.89795918367346","12","13","13","-211.76865398046868","282.0988714731513","-243.14302975714963","672.6530612244898","474.9387755102041","-197.71428571428572"
"data/Raw Data Cleaned/Kelly comb 2.csv","2.3260000000009313","128.0","-15.873015873015873","7.365079365079365","7","4","7","-123.59399295706943","697.6392951572125","-608.1325964444683","143.87301587301587","120.63492063492063","-23.238095238095237"
"data/Raw Data Cleaned/Kelly comb 2.csv","2.0749999999970896","79.54545454545455","111.45454545454545","-48.27272727272727","12","15","12","-193.5687210132878","370.73802384226263","192.21032202826623","-31.90909090909091","127.81818181818181","159.72727272727272"
"data/Raw Data Cleaned/Kelly comb 2.csv","0.7480000000068685","-62.18556701030928","63.422680412371136","18.309278350515463","4","3","6","-851.3276231595512","713.3574951550041","-1188.987204408881","-125.6082474226804","-80.49484536082474","45.11340206185567"
"data/Raw Data Cleaned/Kelly draw 1.csv","2.0759999752044678","163.47826086956522","915.8260869565217","-289.39130434782606","14","10","7","-165.68739265595707","145.83738795720777","174.88414092212895","-752.3478260869565","452.8695652173913","1205.2173913043478"
"data/Raw Data Cleaned/Kelly draw 1.csv","2.077000141143799","97.36170212765957","487.3191489361702","-122.2127659574468","9","12","8","61.36417015111544","-33.06983579944083","65.89236306004067","-389.9574468085106","219.5744680851064","609.531914893617"
"data/Raw Data Cleaned/Kelly draw 1.csv","2.0759999752044678","16.774193548387096","234.96774193548387","-35.61290322580645","6","5","7","242.39994238238629","202.6369657638511","-95.9850081781902","-218.19354838709677","52.38709677419355","270.5806451612903"
"data/Raw Data Cleaned/Kelly draw 1.csv","2.0779998302459717","23.53488372093023","277.48837209302326","-19.72093023255814","8","12","11","38.462194300085734","-9.59240477907219","540.2176778544136","-253.95348837209303","43.25581395348837","297.2093023255814"
"data/Raw Data Cleaned/Kelly draw 1.csv","0.5810000896453857","13.935483870967742","64.0","-18.9247311827957","6","2","4","-479.5547075949218","490.84993647860114","-2276.308235460705","-50.064516129032256","32.86021505376344","82.9247311827957"
"data/Raw Data Cleaned/Kelly draw 2.csv","2.072999954223633","295.0","936.0","-136.33333333333334","9","10","13","81.03040823284016","-29.41966640183683","50.7774220075093","-641.0","431.3333333333333","1072.3333333333333"
"data/Raw Data Cleaned/Kelly draw 2.csv","2.077000141143799","152.69565217391303","389.2173913043478","-233.56521739130434","9","10","9","61.70330826868536","-111.46758457226345","-227.58999312441352","-236.52173913043478","386.2608695652174","622.7826086956521"
"data/Raw Data Cleaned/Kelly draw 2.csv","2.0759999752044678","59.0","144.57142857142858","-69.57142857142857","4","4","5","-123.17553090901814","-65.5127607922406","371.06075219745327","-85.57142857142857","128.57142857142858","214.14285714285714"
"data/Raw Data Cleaned/Kelly draw 2.csv","2.0759999752044678","30.4","293.7","-60.4","13","7","14","-27.622834124562527","40.33590051055137","-101.2480685567713","-263.3","90.8","354.1"
"data/Raw Data Cleaned/Kelly draw 2.csv","2.0769999027252197","25.23076923076923","224.23076923076923","-32.53846153846154","10","8","11","166.98585500491973","-7.589202101045084","-58.7839986211298","-199.0","57.76923076923077","256.7692307692308"
"data/Raw Data Cleaned/Kelly draw 2.csv","0.3320000171661377","7.925925925925926","22.0","-29.185185185185187","2","2","2","63.05304876662651","-118.7237966094756","-1054.674806732314","-14.074074074074074","37.111111111111114","51.18518518518518"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.065999984741211","-742.3333333333334","474.3333333333333","-326.6666666666667","7","9","11","707.460930676305","213.6884103489066","-98.79794083184217","-1216.6666666666667","-415.6666666666667","801.0"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.072999954223633","391.51020408163265","273.46938775510205","-20.081632653061224","11","11","11","117.23311314497737","14.148385382405044","125.26878638329352","118.04081632653062","411.59183673469386","293.55102040816325"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.8299999237060547","233.5072463768116","151.18840579710144","35.94202898550725","9","8","9","116.29890073558147","-24.719673546249062","54.51408382623523","82.31884057971014","197.56521739130434","115.2463768115942"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.074000120162964","182.56179775280899","122.69662921348315","7.46067415730337","11","11","12","-151.27853075805405","43.448744608104114","-301.55342151563383","59.86516853932584","175.1011235955056","115.23595505617978"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0779998302459717","164.28571428571428","113.57142857142857","11.428571428571429","12","10","10","-44.00994336838508","53.30626098678929","-114.8650248598884","50.714285714285715","152.85714285714286","102.14285714285714"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0759999752044678","141.2941176470588","67.58823529411765","-27.941176470588236","11","10","12","114.11392297799259","-109.48688456584462","-333.37327944661195","73.70588235294117","169.23529411764707","95.52941176470588"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.077000141143799","121.93788819875776","0.39751552795031053","-97.3913043478261","12","14","13","15.33125021356392","81.36055505843721","-302.02091607132627","121.54037267080746","219.32919254658384","97.7888198757764"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0769999027252197","90.51933701657458","16.0","-48.1767955801105","9","9","6","-18.75012705489462","174.78873297337353","497.094239452395","74.51933701657458","138.6961325966851","64.1767955801105"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0789999961853027","103.53398058252426","45.980582524271846","-24.349514563106798","12","11","13","31.116261430998957","31.093035979939373","132.38848381471666","57.55339805825243","127.88349514563107","70.33009708737865"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.075000047683716","87.2","49.07826086956522","1.6347826086956523","11","8","11","88.58639087623392","149.30903451269288","215.7663454922797","38.12173913043478","85.56521739130434","47.44347826086957"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.2829999923706055","81.10236220472441","35.496062992125985","-10.362204724409448","10","11","13","75.32963243936842","-75.6267893149869","-116.69926369537998","45.60629921259842","91.46456692913385","45.85826771653543"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0390000343322754","50.30258302583026","-6.3468634686346865","-29.638376383763838","6","8","8","-77.12452448642765","-494.3788618679325","-928.2090747315756","56.64944649446495","79.9409594095941","23.29151291512915"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0759999752044678","61.23389830508474","-21.53220338983051","-47.78305084745763","12","12","11","45.616582074758774","64.77483967264234","198.03995855386611","82.76610169491525","109.01694915254237","26.250847457627117"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.6619999408721924","58.2","-17.025","-50.15","11","10","13","15.338324543664697","-90.74067234160866","-40.33589001965489","75.225","108.35","33.125"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.073000192642212","50.205278592375365","-22.193548387096776","-32.65689149560117","12","12","12","-69.40188682032908","-298.76492823921785","132.91970042502743","72.39882697947215","82.86217008797654","10.463343108504398"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0779998302459717","49.956043956043956","-23.406593406593405","-33.62637362637363","11","12","12","-27.95675815696114","-2.1559193026758874","173.11546000759512","73.36263736263736","83.58241758241758","10.219780219780219"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.078000068664551","30.905263157894737","-14.863157894736842","-27.473684210526315","7","7","9","-9.732556992170627","-521.2933519437082","-171.7823565383015","45.76842105263158","58.37894736842105","12.610526315789473"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0759999752044678","46.08395061728395","3.950617283950617","-27.77283950617284","13","11","11","45.957882857535445","315.04119281154505","57.665996816301686","42.13333333333333","73.85679012345679","31.723456790123457"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0759999752044678","40.751173708920184","22.591549295774648","-5.52112676056338","9","10","10","-35.221000353049966","74.45327258687401","-658.758508146254","18.15962441314554","46.27230046948357","28.112676056338028"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.077000141143799","34.432432432432435","15.711711711711711","-9.765765765765765","9","8","9","134.41461647023203","0.41117743298534204","-228.82022290240815","18.72072072072072","44.1981981981982","25.47747747747748"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0759999752044678","45.646055437100216","14.038379530916844","-19.616204690831555","11","12","13","31.585358671645405","91.37197830618295","-154.02709341763625","31.60767590618337","65.26226012793177","33.6545842217484"
"data/Raw Data Cleaned/Sambhav brush 1.csv","3.4649999141693115","30.147540983606557","22.42622950819672","0.9836065573770492","8","8","9","53.052154265751255","137.88161695933258","140.9519716645377","7.721311475409836","29.16393442622951","21.442622950819672"
"data/Raw Data Cleaned/Sambhav brush 1.csv","2.0179998874664307","32.4853228962818","27.506849315068493","5.307240704500979","11","8","9","-211.31826751767824","147.66752699172838","253.53235763453097","4.978473581213307","27.17808219178082","22.199608610567516"
"data/Raw Data Cleaned/Sambhav brush 1.csv","1.7440001964569092","-4.354048964218456","17.6120527306968","-30.056497175141242","14","11","10","-492.5803338520169","-456.12439230773924","-926.5093903493241","-21.966101694915253","25.702448210922785","47.66854990583804"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.077000141143799","-737.0434782608696","282.0869565217391","-605.9130434782609","10","10","10","181.602356408735","378.30103059031256","-32.630738063769556","-1019.1304347826087","-131.1304347826087","888.0"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0769999027252197","363.3333333333333","280.5","-43.833333333333336","8","13","13","397.68072489465226","-146.76319661751788","186.58388044357886","82.83333333333333","407.1666666666667","324.3333333333333"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.578000068664551","129.26315789473685","86.59649122807018","7.43859649122807","4","3","3","-12.047923931985906","84.33754403612694","48.19411832554016","42.666666666666664","121.82456140350877","79.15789473684211"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.2879998683929443","242.82926829268294","168.390243902439","41.26829268292683","10","12","11","41.1086236980779","35.19246065856517","236.09804085917833","74.4390243902439","201.5609756097561","127.1219512195122"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0280001163482666","173.40952380952382","113.37142857142857","-0.6095238095238096","10","11","14","5.247839451393051","-87.73109171938137","-195.1835248717677","60.03809523809524","174.01904761904763","113.98095238095237"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.4730000495910645","57.19298245614035","2.0350877192982457","-53.824561403508774","4","4","4","24.097059162769995","-228.91508842609153","-614.4575486436736","55.1578947368421","111.01754385964912","55.85964912280702"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.013000011444092","138.56934306569343","44.37956204379562","-50.45255474452555","12","12","13","38.902921176253315","176.46012164971424","174.21831301757436","94.18978102189782","189.02189781021897","94.83211678832117"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0779998302459717","120.65408805031447","60.42767295597484","-4.628930817610063","10","10","9","-0.8251906146411714","100.8814785489122","37.260974844065245","60.22641509433962","125.28301886792453","65.05660377358491"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.631999969482422","53.50588235294118","35.67058823529412","0.4235294117647059","4","6","6","-28.915100497255253","115.66300455101018","-327.7092067501002","17.83529411764706","53.082352941176474","35.247058823529414"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0190000534057617","89.56701030927834","77.4020618556701","-0.3711340206185567","12","11","11","-40.920141080497004","-52.06270039915353","-110.42185504676613","12.164948453608247","89.9381443298969","77.77319587628865"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0759999752044678","76.5925925925926","62.592592592592595","3.2962962962962963","11","8","12","69.06495480728948","-174.39164132433265","-71.96320629957113","14.0","73.29629629629629","59.2962962962963"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.077000141143799","62.35897435897436","41.98290598290598","-3.623931623931624","10","8","9","-16.6722851540604","142.35100060382229","-151.66645258254957","20.376068376068375","65.98290598290598","45.60683760683761"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0769999027252197","73.05836575875486","43.51750972762646","-18.58365758754864","11","7","11","80.80558156548986","63.83326670431509","124.91311720838034","29.540856031128406","91.6420233463035","62.1011673151751"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0769999027252197","69.35231316725978","42.64768683274021","5.295373665480427","12","10","11","-28.828996762151707","66.23275639249594","50.52308922986634","26.704626334519574","64.05693950177935","37.35231316725979"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.077000141143799","44.417508417508415","27.124579124579125","2.7205387205387206","7","8","7","59.28471291380027","-36.871660186054704","147.1020237638916","17.292929292929294","41.696969696969695","24.404040404040405"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.0769999027252197","65.59006211180125","25.29192546583851","-10.70807453416149","12","11","13","-76.54324776184968","-175.56086665159978","-51.37934900342424","40.298136645962735","76.29813664596273","36.0"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.4200000762939453","37.798816568047336","-4.378698224852071","-32.37869822485207","10","9","6","-97.76233518452298","203.5582167598967","-295.88938958489143","42.17751479289941","70.1775147928994","28.0"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.063999891281128","43.87743732590529","-8.245125348189415","-38.373259052924794","10","12","10","-57.68108144061481","-125.997276037356","-79.65285459177828","52.12256267409471","82.25069637883009","30.128133704735376"
"data/Raw Data Cleaned/Sambhav brush 2.csv","2.077000141143799","50.979166666666664","-16.354166666666668","-38.9375","11","14","12","9.636823033786138","-35.01976714422461","70.3836713323709","67.33333333333333","89.91666666666667","22.583333333333332"
"data/Raw Data Cleaned/Sambhav brush 2.csv","0.8309998512268066","18.015267175572518","-6.310432569974555","-12.844783715012722","4","3","5","48.19131503403578","12.047543238077935","-144.57664456800023","24.325699745547073","30.860050890585242","6.534351145038168"
"data/Raw Data Cleaned/Sambhav brush 3.csv","2.069000005722046","173.33333333333334","559.2380952380952","-99.42857142857143","7","7","10","685.652960821468","115.43941931142263","114.68158993604698","-385.9047619047619","272.76190476190476","658.6666666666666"
"data/Raw Data Cleaned/Sambhav brush 3.csv","2.072999954223633","420.17391304347825","300.17391304347825","-3.3043478260869565","12","10","13","-28.128642525815426","-56.81231210351009","-418.68065302783504","120.0","423.4782608695652","303.4782608695652"
"data/Raw Data Cleaned/Sambhav brush 3.csv","0.6649999618530273","113.48148148148148","39.407407407407405","-94.51851851851852","3","5","3","7.214963303328846","-461.95572821515555","107.73867101062463","74.07407407407408","208.0","133.92592592592592"
"data/Raw Data Cleaned/Sambhav brush 4.csv","2.071000099182129","-725.76","234.56","-490.56","9","9","12","-317.0831613288726","426.07796410766605","148.76337796317264","-960.32","-235.2","725.12"
"data/Raw Data Cleaned/Sambhav brush 4.csv","2.0759999752044678","382.72","261.92","-43.68","8","10","11","236.98088032777096","-88.03054455504655","293.4555158090621","120.8","426.4","305.6"
"data/Raw Data Cleaned/Sambhav brush 4.csv","2.6710000038146973","124.61016949152543","79.59322033898304","-15.864406779661017","3","3","3","29.69706502583898","201.18747965627617","350.9001149102645","45.016949152542374","140.47457627118644","95.45762711864407"
"data/Raw Data Cleaned/Sambhav brush 4.csv","17.68499994277954","11.866666666666667","8.4","-0.6666666666666666","0","0","0","0.0","0.0","0.0","3.466666666666667","12.533333333333333","9.066666666666666"
"data/Raw Data Cleaned/Sambhav brush 4.csv","2.069000005722046","-87.8048780487805","136.29268292682926","-75.02439024390245","11","9","11","812.8919816519586","286.2237535089881","19.02878463212424","-224.09756097560975","-12.78048780487805","211.3170731707317"
"data/Raw Data Cleaned/Sambhav brush 4.csv","2.0759999752044678","172.1509433962264","112.67924528301887","-34.113207547169814","13","10","13","-149.78886548755597","-341.47920228253605","-504.6262728489821","59.471698113207545","206.26415094339623","146.79245283018867"
"data/Raw Data Cleaned/Sambhav brush 4.csv","0.6650002002716064","51.36842105263158","8.56140350877193","-47.29824561403509","5","4","4","-480.89430486421395","-1049.3991480499121","597.7876340198667","42.80701754385965","98.66666666666667","55.85964912280702"
"data/Raw Data Cleaned/Sambhav brush 5.csv","2.076999999997497","-299.36842105263156","807.1578947368421","-586.9473684210526","8","9","10","-19.162762249507963","-124.39392777173043","-114.88625584155716","-1106.5263157894738","287.57894736842104","1394.1052631578948"
"data/Raw Data Cleaned/Sambhav brush 5.csv","2.077000000004773","-149.45454545454547","471.45454545454544","-313.09090909090907","11","11","13","122.62002468930758","-169.3534485161135","-79.07626143866993","-620.9090909090909","163.63636363636363","784.5454545454545"
"data/Raw Data Cleaned/Sambhav brush 5.csv","2.055999999996857","-57.81132075471698","144.0","-80.0","3","4","4","1024.8284339654438","-39.22383569995364","-475.64054196821814","-201.81132075471697","22.18867924528302","224.0"
"data/Raw Data Cleaned/Sambhav brush 5.csv","2.014000000002852","-79.56756756756756","247.35135135135135","-138.3783783783784","12","11","8","-14.395451314499223","-7.452187460689795","48.45772469797308","-326.9189189189189","58.810810810810814","385.72972972972974"
"data/Raw Data Cleaned/Sambhav brush 5.csv","0.33299999999871943","-21.333333333333332","39.17948717948718","-28.0","2","3","2","24.12050604868179","-521.9677508910029","-64.16054608887582","-60.51282051282051","6.666666666666667","67.17948717948718"
"data/Raw Data Cleaned/Sambhav chin 1.csv","2.0769999027252197","-698.0","470.6666666666667","-251.33333333333334","6","9","14","801.0906130919124","167.7326577405199","-72.47293703360074","-1168.6666666666667","-446.6666666666667","722.0"
"data/Raw Data Cleaned/Sambhav chin 1.csv","2.077000141143799","293.5","313.5","37.666666666666664","14","10","11","-610.3252275967554","166.07013428798643","64.68535148006308","-20.0","255.83333333333334","275.8333333333333"
"data/Raw Data Cleaned/Sambhav chin 1.csv","0.5809998512268066","-126.69090909090909","69.81818181818181","-25.163636363636364","3","6","4","-163.07337925522862","-1237.331567871232","-48.359581486279296","-196.5090909090909","-101.52727272727273","94.98181818181818"
"data/Raw Data Cleaned/Sambhav chin 2.csv","2.077000141143799","44.0","635.3333333333334","-179.66666666666666","4","11","9","918.0389486259462","132.27809894626668","145.27280981606998","-591.3333333333334","223.66666666666666","815.0"
"data/Raw Data Cleaned/Sambhav chin 2.csv","43.43899989128113","-25.170731707317074","253.46341463414635","-73.17073170731707","12","11","8","-401.00597465692135","-140.79235885477542","-192.95812096163735","-278.6341463414634","48.0","326.6341463414634"
"data/Raw Data Cleaned/Sambhav chin 2.csv","2.078000068664551","-80.36923076923077","219.69230769230768","-183.87692307692308","7","11","10","662.3515651736966","-202.0819102913296","-202.6857441147641","-300.0615384615385","103.50769230769231","403.5692307692308"
"data/Raw Data Cleaned/Sambhav chin 2.csv","2.0769999027252197","135.90588235294118","-115.95294117647059","-134.0235294117647","9","8","8","-39.45657035401318","844.308063045179","113.83272555605356","251.85882352941175","269.9294117647059","18.070588235294117"
"data/Raw Data Cleaned/Sambhav chin 2.csv","2.4739999771118164","78.04255319148936","2.978723404255319","-56.340425531914896","4","4","3","-251.64801297883662","920.7256552870012","837.1202465473104","75.06382978723404","134.38297872340425","59.319148936170215"
"data/Raw Data Cleaned/Sambhav chin 2.csv","2.009999990463257","83.6923076923077","106.66666666666667","-83.21367521367522","17","10","12","-878.4020134511885","536.5827050030088","-431.4190401258864","-22.974358974358974","166.9059829059829","189.8803418803419"
"data/Raw Data Cleaned/Sambhav chin 2.csv","0.3320000171661377","-26.90909090909091","14.148760330578513","-17.983471074380166","3","3","0","-915.7749832064713","-574.5075545916884","1170.499022314362","-41.05785123966942","-8.925619834710744","32.13223140495868"
"data/Raw Data Cleaned/Sambhav comb 1.csv","2.0769999027252197","250.88","443.84","-481.28","6","11","15","662.4210414499174","-567.3702591080204","-484.2613545626992","-192.96","732.16","925.12"
"data/Raw Data Cleaned/Sambhav comb 1.csv","2.0759999752044678","265.9555555555556","-46.75555555555555","-269.68888888888887","10","9","11","-1.7379665845018233","143.7734599129075","173.18988167515136","312.7111111111111","535.6444444444444","222.93333333333334"
"data/Raw Data Cleaned/Sambhav comb 1.csv","0.6640000343322754","66.46153846153847","-80.76923076923077","-93.38461538461539","2","4","3","697.2970590304785","-778.0752526505898","377.34636174632493","147.23076923076923","159.84615384615384","12.615384615384615"
"data/Raw Data Cleaned/Sambhav draw 1.5.csv","2.0769999027252197","-406.0","814.8","-504.8","8","8","10","35.605921394217084","-29.49624505386388","88.07998294558662","-1220.8","98.8","1319.6"
"data/Raw Data Cleaned/Sambhav draw 1.5.csv","2.0769999027252197","-219.27272727272728","438.3636363636364","-296.90909090909093","10","12","11","-9.641679380230524","-97.0891168257207","-185.4948927225339","-657.6363636363636","77.63636363636364","735.2727272727273"
"data/Raw Data Cleaned/Sambhav draw 1.5.csv","0.6670000553131104","-48.96","105.12","-38.56","1","2","3","36.724658510805476","708.9947059501691","753.3255300921089","-154.08","-10.4","143.68"
"data/Raw Data Cleaned/Sambhav draw 1.csv","2.071000099182129","-402.3529411764706","869.1764705882352","-406.5882352941176","6","7","9","-8.001738094765901","-0.635544203011265","-41.68323554113588","-1271.5294117647059","4.235294117647059","1275.764705882353"
"data/Raw Data Cleaned/Sambhav draw 1.csv","2.0769999027252197","-232.4","494.0","-253.6","8","11","13","96.00685625282246","-1.6641192668727882","9.223856588038224","-726.4","21.2","747.6"
"data/Raw Data Cleaned/Sambhav draw 1.csv","0.6649999618530273","-66.72340425531915","126.12765957446808","-62.808510638297875","3","4","3","-294.6014663194074","-293.52731689217137","-333.35497526846933","-192.85106382978722","-3.9148936170212765","188.93617021276594"
"data/Raw Data Cleaned/Sambhav draw 3.csv","2.0769999027252197","-522.3333333333334","748.0","-481.0","10","9","12","-48.949221618605584","-216.46353941151867","-423.4069112417738","-1270.3333333333333","-41.333333333333336","1229.0"
"data/Raw Data Cleaned/Sambhav draw 3.csv","2.0769999027252197","-259.2340425531915","386.72340425531917","-190.46808510638297","10","12","15","86.5428872834514","36.692641763674345","-417.48918423952057","-645.9574468085107","-68.76595744680851","577.1914893617021"
